video_id,title,duration_seconds,days_since_upload,views,likes,comments,channel_title,subscribers
7anoaTLZghU,Upcoming NEW PS5 Games You Need To Play in 2025/2026,2025,16,28048,234,18,PlayStationEmpire ,32500
IHXB11VmPrI,TOP 15 NEW PLAYSTATION Tokyo State of Play Games with Crazy NEXT GEN Graphics coming in 2026,2153,26,34916,390,37,ENFANT TERRIBLE,450000
VBLyRFSdw3A,2026 Movies and Games ☠️ #edit #phonk #2026 #gta6 #shorts,53,124,37706,1307,32,Dragon Games,50700
oopbuP7DXpo,Top 10 NEW Games of October 2025,741,26,389580,12160,1428,gameranx,8430000
MuDFiukT3D0,"20 NEW Upcoming ULTRA REALISTIC Graphics Games of 2026 & 2027 | PS5, PC, Xbox Series X, PS4, XB1, NS",1330,37,8833,126,7,OKtrix,33000
k5umPWkejfw,TOP 30 NEW Upcoming OPEN-WORLD Games of 2026,3235,68,18961,198,17,WildGamerSK,229000
s3pDMUWlA6I,Marvel’s Wolverine - Gameplay Trailer | PS5 Games,112,26,8062492,499629,17883,PlayStation,16600000
ySrJ4QE5VLY,A NEW Forza Will Release in 2026! (Forza Horizon 6),40,134,1872205,72512,1447,Dec Games,79500
rCxikxXz5hM,"20 NEW INSANE Upcoming Survival Games of 2026 & 2027 | PS5, PC, XBOX SERIES X/S | 4K 60FPS",2164,42,220866,1915,51,Svirok,226000
d35QwakZRsc,"Top 18 NEW Upcoming Games You NEED To Know About in 2025 & 2026 | PS5, Xbox Series X, PC",1476,27,5914,205,35,MathChief - The Best of Gaming!,799000
tkI0Ay7t3c8,10 Upcoming Nintendo Switch 2 Games You NEED to See in 2026,717,40,31346,410,40,SwitchPlanet,522000
NlR3YG_0G-w,NEW PS5 Games from TOKYO GAME SHOW 2025 Coming 2025/2026,1934,24,163262,1428,72,PlayStationEmpire ,32500
23HaPV6iqmo,The Biggest Games Still to Come in 2025 - Fall Update Edition,1241,38,156259,2816,398,IGN,19400000
fZDD3bSGvHc,2026/2027 Movies💀 part - 3 | #movies #shorts,58,90,9270182,332946,11275,SL MASTER LIVE,64900
6tlTZumc9bs,TOP 25 BIGGEST SURVIVAL HORROR Games with Zombies coming out in 2025 and 2026,2600,38,94260,1453,41,ENFANT TERRIBLE,450000
7UicElTjihg,TOP 20 UPCOMING Nintendo Switch 2 Games | 2025 - 2026,1929,9,15866,137,31,SwitchTop,25300
ECczMgr7G1A,The New Xbox Will Change Gaming Forever!,19,123,203143,4612,330,Yorrick,61400
VURxg0GcQ2Y,"20 NEW Upcoming Games of 2025 & 2026 You Shouldn't Miss! | PC, PS5, Xbox Series X, PS4, XB1, NS",1318,59,13418,140,7,OKtrix,33000
fgRbeDR0B6E,Upcoming Racing Games 2025 & 2026... Things Are Different,663,31,51228,2355,281,BlackPanthaa,1710000
UEtN-cxCBnI,TOP 21 NEW Upcoming HORROR Games of 2026,1876,43,8204,158,4,WildGamerSK,229000
xkfpK8SbY0Y,Upcoming Switch 2 Games WORTH Buying!,128,119,108720,3778,187,JonyOTG,17400
Ul7R2uSJqzI,"20 INCREDIBLE Upcoming AAA Games That Will Surprise You in 2025 & 2026 | PS5, PC, Xbox Series X",2321,45,21716,239,20,Gameplays,14300
xHerrVNhswk,TOP 20 MOST BRUTAL Third Person Shooter Games coming in 2025 and 2026,1985,14,12004,408,30,MathChief - The Best of Gaming!,799000
yOv9fU-zMRM,Top 10 NEW Single Player Games Coming in 2026,1611,10,32903,,29,B O Z U S E,17700
fDqcqL9W1Zs,"30 INSANE NEW Games of 2025 & 2026 Everyone’s Talking About (PC, PS5, Xbox, Switch)",2090,65,12658,138,7,OKtrix,33000
0qV4mpc8QiA,Halloween - Official Announcement Trailer | gamescom2025,113,61,2622395,80571,7107,IGN,19400000
40jCkadpAjM,2025 GOTY NOMINEE PREDICTIONS #shorts,59,254,3814619,242947,8987,jacobweeby,2050000
w_m4cHr6PBw,New EPIC Upcoming PS5 Games That Look Absolutely Amazing (2025/2026),2119,32,30652,179,11,PlayStationEmpire ,32500
Nxf1vrcSfWc,Video Games Coming in 2026…😳 #shorts #gaming,15,104,90246,2062,101,Jack Stone,1980000
s2XjR_nyJyM,Halloween - Gameplay and Release Date Reveal | PS5 Games,141,26,228104,5303,450,GameSpot,5650000
QQY5veNyJZw,The BEST Marvel Games That Are Releasing Soon ! #shorts,60,679,5038767,272518,2788,GCR Designs,342000
f46ihjr8PKc,Halloween: The Game Reveal Trailer - Future Games Show gamescom 2025,113,61,83424,2771,538,FGS,295000
pghh9meK3_o,Next-Gen Games You Won’t Believe Are Coming in 2026,3174,114,316515,3044,106,Gameskeys,61800
Ldb4yfUZXF4,ILL - Official Trailer | PS5 Games,95,136,3629546,139566,6552,PlayStation,16600000
hsGGcjIFGn8,What Happened To Video Games?,45,277,13679255,725153,16465,Droprecks,14400
AiGP70XljBs,Halloween - Gameplay and Release Date Reveal | PS5 Games,141,26,776941,34313,1570,PlayStation,16600000
USQasiy7o_k,TOP 15 NEW Nintendo Switch 2 Games Releasing in 2025 - 2026,989,32,39105,297,23,SwitchRank,38500
yUVIaNJSnTU,BEST NEW UPCOMING GAMES 2025 & 2026 (Trailer) | New Games,2462,97,17790,128,3,WildGamerSK,229000
56x4CTuYkb4,TOP 26 BEST NEW Upcoming Games of 2025 & 2026,3797,127,26878,256,21,WildGamerSK,229000
F-AjnOuONuc,TOP 20 NEW Nintendo Switch 2 Games Releasing in 2025 - 2026,1859,19,5593,72,6,SwitchTop,25300
pJUsDaW6NYc,TOP 30 NEW ULTRA REALISTIC Post-Apocalyptic Survival Games coming in 2025 and 2026,2146,41,29377,476,20,ENFANT TERRIBLE,450000
9sO-sqScieo,"20 NEW Upcoming AAA Games That Will Blow Your Mind (2025 & 2026) | PS5, PC, Xbox Series X",1461,81,34623,440,33,OKtrix,33000
jCt7ZPVXPF4,Best Games Coming 2026,36,110,7324,,50,Gaming Media,190
JLCq6HHlqtE,NEW UPCOMING GAMES 2025 & 2026 (Trailer) | Best New Game Trailers,2589,171,133254,738,34,WildGamerSK,229000
kI_QWjcwmfI,2026 Games🗿,32,166,51513,1647,53,Thai Devil Gamer,393000
Hj_tgoYnLjs,TOP 40 REALLY SCARY New Survival Horror Games coming in 2025 and 2026,3437,19,28936,582,43,ENFANT TERRIBLE,450000
Pfud5BKruWQ,Venom Game Coming In 2026 🔥,51,87,44447,3231,26,Lazy Assassin,1000000
JnxqcitQipY,NEW 30 GAMES Coming in 2025 or 2026 With AMAZING NEXT GEN GRAPHICS,3717,199,2918756,16300,702,Fire Mythx,26400
CfD4LXhY5Dk,"10 NEW FPS Games You Should Know About coming out in 2025 & 2026 | PS5, Xbox Series X, PC",933,41,12321,353,16,MathChief - The Best of Gaming!,799000
It7yDF2BHoM,"20 NEW Upcoming BIGGEST Games with INSANE Graphics of 2025 & 2026 | PS5, PC, Xbox Series X",1541,79,29312,319,20,OKtrix,33000
WbnQfy488qo,"20 NEW INSANE Upcoming SURVIVAL Games of 2026 & 2027 | PS5, PC, Xbox Series X",1273,41,8208,100,3,OKtrix,33000
O93W3loqtMM,The Next Squid Game Is In America! 🤯 (2026),38,113,199432,2670,79,Vault Curious ,2150
k8pamUU1P74,20 BRAND NEW Games That Just Got ANNOUNCED,997,76,742114,19855,1158,gameranx,8430000
nx6TgizM-3Q,2025/2026 Games prime ☠️ | #2025 #games #shorts,33,167,414286,13211,402,GHOST EDITS,301000
lldfbNkSFXM,Westeros Returns in 2026: Two New Game of Thrones Series Are Coming!,55,16,166081,,162,The Lore of Westeros,4130
KOSsh9HODao,TOP 21 BEST NEW Upcoming Games of 2026,1855,159,5234,90,3,WildGamerSK,229000
qaldzrXjOe0,100 Brand NEW Games Announced in 2025,3893,123,1203533,20328,1058,gameranx,8430000
306ISWRKpsQ,Top 3 Best Upcoming Games on 2026 #shorts,28,58,35749,,14,Orevo shorts,83800
z1EjNU4kz28,UPDATE Xbox REVEALS Games Coming SOON to Xbox Series Console & PC | Xbox Game Pass #xbox,647,24,49153,1880,230,colteastwood,181000
TDN7CxhLW5g,LEGO Batman: Legacy of the Dark Knight - Reveal Trailer | PS5 Games,142,62,1335025,87822,3702,PlayStation,16600000
69EfHaUY2S8,TOP 25 BIGGEST NEW Games coming in 2026 with Incredible NEXT GEN 4K Graphics,3226,44,1237,50,3,GameV,275000
6eZp9-oyv5M,NEW UPCOMING GAMES of 2025 & 2026,1748,111,2465,67,0,WildGamerSK,229000
QlHWUicfhYo,NEW UPCOMING GAMES 2026 & 2027 (Trailer) | Best New Game Trailers,1520,162,10416,119,8,WildGamerSK,229000
Jqo-3icBlZ8,(2026) NEW AVATAR FIGHTING GAME REVEAL! - Official Trailer,56,8,20195,1032,213,SLOplays,421000
WLHu1rr5p-g,NEW Xbox Coming Sooner Than Expected,59,657,6326704,221872,7689,Esportscenter,68300
1hQAoGj01Rc,LEGO® Batman™: Legacy of the Dark Knight - Official Reveal Trailer,145,62,747296,40780,2778,Warner Bros. Games,237000
laDperoxrJk,Top 28 NEW Games You NEED To Know About coming in 2025 and 2026 | Gamescom 2025 All Trailers & More,3435,60,285922,2955,171,MathChief - The Best of Gaming!,799000
NJZSGBSgvTQ,2027 Movies 💀🥶🔥 #Shorts #2027 #Movies #Cartoon  #Trending #Edit #Capcut,46,276,5258220,194592,4845,Evolution Short .47,5220000
pd6PMKdWibA,Top 15 NEW FREE PS5 Games of 2025 & 2026,1285,10,112884,1896,145,Broz Play,10100
3C0plcVvTZ4,Top 18 New Games coming out in 2025 and 2026,1486,116,34375,505,46,MathChief - The Best of Gaming!,799000
NwZlTkRbDJM,Top 10 Single Player Games coming out in 2025 & 2026,1810,280,789892,6781,350,MathChief - The Best of Gaming!,799000
vRK6N0rRYuQ,New Games Coming in 2026 #games #newgame #2026 #newrelease #upcoming #ps5 #xbox #youtubeshorts,9,123,3500,,2,GraveDiggers1776 Gaming,3680
8TLh3STU9as,TOP 25 CRAZIEST Best New Games coming in 2025 and 2026,2186,99,494066,6774,161,ENFANT TERRIBLE,450000
hNFiZHh2Ipo,Halo is BACK in 2026?! 👀,76,134,64151,5740,377,JampackSam,63500
vZcG5niVNRM,"50 NEW BIGGEST Upcoming Games That Are Hard to Believe (2025 & 2026) | PS5, PC, Xbox Series X, NS",3393,73,15152,187,10,OKtrix,33000
jG8nQViq6hw,Interesting New Open World Game Chronicles Medieval...,36,132,395845,13803,164,JorRaptor,1040000
K5VOWiR28Sk,18 NEW PS5 Upcoming Single-Player Games,1987,22,54452,307,28,NextGenGamers,11200
pKjQTRwsodk,2026 IS GOING TO BE CRAZY!,56,277,4210491,215095,4039,Icycol,6120000
hEt7_zqQ78s,"""Top 10 Most Popular Games in the World 2025 | Best Games You Must Play!""#Top10Games #MostPopular",38,278,2204742,29446,1759,Ultimate Top 10s,11800
3suNbVmvjN0,What's the best video game of all time? These fans give us their answers! #gamescom2025 #ign #gaming,26,56,1295153,25069,2676,IGN,19400000
URd-KaXBDmk,TOP 3 Most HYPED Upcoming Games in 2026!🔥🎮,30,57,25650,1512,39,Level Up Gaming,156
lshAI8MyBNM,NEW PlayStation 5 GAMES (Trailer) 4K | Upcoming GAMES 2025/2026,2030,20,9775,122,7,PlayStationEmpire ,32500
joio2igRglA,"20 NEW Upcoming INSANE Games of October 2025 | PS5, PC, Xbox Series X, PS4, XB1, NS",1365,33,47241,519,26,OKtrix,33000
dkEqoe06Vno,GTA 5 vs GTA 6 Graphics Comparison ! #gta6 #gta5 #2026,15,164,869369,,256,drivby,700
9gHKQzjivzc,TOP 21 NEW Upcoming RPG Games of 2026,2676,19,3737,98,1,WildGamerSK,229000
dWIMX7FLG1I,2026/2027 Prime ☠️🔥 | #2026 #2027,35,97,1592983,57938,1687,GHOST EDITS,301000
IvYLI4bIlTw,TOP 20 MOST VISCERAL Third Person Action Games coming in 2025 and 2026,2223,14,75295,1087,43,ENFANT TERRIBLE,450000
R6eEYxe2X30,"15 NEW INSANE Upcoming Racing Games of 2025 & 2026 | PC, PS5, Xbox Series X, PS4, XB1, NS",1112,24,71711,785,45,OKtrix,33000
fwnODtA0lNY,The Next Forza Game is Coming Out in 2026!,29,134,63933,2325,107,AR12Gaming,1950000
a2Qnc4F0o0o,7 Must-Play SUPERHERO Games Coming In 2025 & 2026,481,29,22193,719,101,Sadot The Gamer,173000
ZMjGaCNNcU8,Roblox games that will die out by 2026.. 😢 #roblox #trending #viral #youtube #shorts,27,167,40594,854,83,Scythe Plays,2200
ZMjGaCNNcU8,Roblox games that will die out by 2026.. 😢 #roblox #trending #viral #youtube #shorts,27,167,40594,854,83,Scythe Plays,2200
1n5TRryphDo,Game of The Year 2025 is Going To Be A RIDICULOUS Fight,1155,33,1328373,30758,7378,gameranx,8430000
V1ieuT4Tf3Q,BEST NEW UPCOMING GAMES 2025 & 2026 (Trailer),2531,106,12937,212,4,WildGamerSK,229000
OCANoMT8tSw,The 10/10 UPCOMING GAMES RELEASING IN 2026 #gamingreview #gaming #godofwar #playstation #ps5 #ps4,15,106,5332,66,4,EASY STRATEGY GAMING,524
KJWAUJhInH0,Mortal Shell II - Announcement Trailer | PS5 Games,125,136,708353,36901,1675,PlayStation,16600000
TIezzICYOWM,Best Games Releasing In 2025 #viral #shorts #games #2025 #entertainment #news,13,652,310601,3789,36,night_fury_editz©,2860
YTlQwOhHYZI,Steam's MOST WISHLISTED Games! #pcgaming #steam,19,391,1030427,12450,215,whatoplay,670000
5AEgaLJSTt8,IGN Rating Open World Games 2023,16,722,526721,7717,361,EFI_GAMES,22400
Un-fo5TNLVc,Top 25 MOST INSANE New Games from GAMESCOM 2025 coming out in 2025 & 2026,2757,62,119607,1484,206,MathChief - The Best of Gaming!,799000
6-Tjj7-k8dE,Top 7 Games Coming Out In 2025,27,333,301726,4829,200,Miyuki R7,2310
HoAiZxhWvn8,REVEALED Next Xbox OEM Console Coming 2026 Leaked Harware Details for Third Party PC Hybrid!,684,97,184050,4799,1025,colteastwood,181000
9VnFlsl80VA,8 New Games In Just 8 Seconds | June 2025 🎮,12,140,105166,781,30,SuperCriticalGames,5750
9NVVL-IMzKc,Top 5 games of 2025!!,17,281,678134,25738,653,Rickster2344,1510000
-M1UnNugbGM,HALLOWEEN Extended Gameplay Trailer | New Michael Myers Horror Game 2026 & Release Date,70,26,3023,75,3,Puzzle Knows,28200
8JNdmAd02fk,"20 NEW Upcoming Games of 2025 You Shouldn't Miss! | PC, PS5, Xbox Series X, PS4, XB1, NS",1244,85,148139,1116,67,OKtrix,33000
dfBW7VOC0mE,Swammys INVINCIBLE Fan Game NEW UPDATE!,15,202,4680080,140362,4618,Swammy,445000
XQmj3l40OpI,"20 NEW BADASS Upcoming Games You NEED to Know (2025 & 2026) | PC, PS5, Xbox Series X",1331,19,2942,70,3,OKtrix,33000
NdjHDGLlOaY,12 Most Anticipated Upcoming PS5 Games of 2026 | New PlayStation 5 Releases You Can’t Miss!,466,26,1489,18,0,Technical Review Gaming,634000
Vfr61FCFsyo,Top 5 Best Upcoming PlayStation Games of 2025 | PS5 Games,29,287,63813,849,53,Str3 Gaming,7050
dHNQ5aDHiMA,🎮 Top 5 Horror Games Coming in 2026 😱 | Poppy Playtime 5 & RE9 #shorts #games #edit,23,130,7277,117,8,Horror game Theory,3530
cUyBV0knP6w,2026 Games Coming Soon 😤💀,59,120,19344,393,64,iwindowl,1880000
09D7WbBiBtQ,"""2026"" ☠️ #edit #viral #insideout #cars #shrek #2026 #insane #shorts #youtubeshorts",12,454,9462180,252164,4975,Ak3Mii,38900
hNrF4OpyNUI,A NEW Animal Crossing Game Coming In 2026?,14,70,47596,934,56,Itz Xternal,7620
DOWNlXilXv8,"NEW Upcoming SUPERHERO GAMES of 2025 & 2026 | PS5, PC, Xbox Series X, PS4, XB1, NS",663,137,349789,3010,118,OKtrix,33000
HFugYRo6Zhs,Ranking upcoming Games 2025 - 2026,21,83,8367,70,16,FAIRFUZZBALL,56
sr55pL09swE,Wolverine releases in 2026 😈🔥,46,26,350984,24068,1049,HecticSherlock Gaming,1120000
0mOF6V2c2Nk,Microsoft Shutting Down Xbox in 2027?!,56,741,4761233,171661,13834,Esportscenter,68300
3JRwcyDwT4k,NEW PS5 Games to Play Now & Coming 2025/2026 (4K Trailer),2138,46,22120,156,11,PlayStationEmpire ,32500
wv4tQZDITsk,Deadliest Stalkers in Resident Evil Games (2012 - 2026) - Resident Evil 9 Requiem,41,61,851509,25861,253,GetRektNoob,135000
U9oRGHIJy5Y,The 2026 Game Crash Has Just Begun,1161,14,146685,5946,1972,whatchamacall,2300
5Jhy0bDj62o,Best year of games? ☠️ | #2025 #games #shorts,33,166,2512417,79494,3072,GHOST EDITS,301000
ladCeM1wZqc,007 First Light - Official Gameplay Trailer | State of Play 2025,122,47,1007816,23738,2574,IGN,19400000
YCcy5WKJk5I,Roblox 2026 Logo 💀,13,170,11474390,99912,14562,Ayo Gaming Roblox,3570000
1qP3eIy_PRk,TOP 30 DISTURBING New Horror Games coming in 2025 and 2026,2344,78,289680,6386,245,ENFANT TERRIBLE,450000
3Ktb9Y8E5JQ,Top 40 NEW Single Player Games of 2025,1691,36,523914,13596,1572,gameranx,8430000
ll49oXlHZe8,TOP 10 Xbox games coming in 2025 #gaming #xbox #doomdarkages #fable #atomfall #silksong #avowed,39,296,75924,1058,45,FGS,295000
9fjF_IyNf1c,2027 Movies Prime 💀🥶🔥 #Shorts #Movies #Prime #Trending #Cartoons #Edit #Capcut,60,148,9151535,379420,15214,Evolution Short .47,5220000
AzEVflphfZE,Movies releasing in 2026…🧐 #nostalgia,15,189,6949402,97565,1129,Jack Stone,1980000
TaCnHy-xY4c,"GTA VI: Console in 2026, PC in 2028?",7,157,6277486,67941,1632,Project Rockstar,6510
ItRG788AQRs,TOP 30 BEST NEW Upcoming Games of 2025 & 2026,4470,124,7289,124,3,WildGamerSK,229000
MTKkA-nmTrI,This could change VIDEOGAMES FOREVER! 🤯,60,406,2697614,140177,2391,Greenskull AI,2080000
W7Vq-rTOFrI,2026/2027 Games prime ☠️ | #2026 #2027 #games #shorts,60,82,400523,13288,468,GHOST EDITS,301000
MgA3UgVbJUk,Best year of games? ☠️ || #games #2025 #shorts,28,294,2301437,138299,2912,GHOST EDITS,301000
72Oua6Dn4mY,Wolverine - Gameplay Trailer | State of Play 2025,107,26,798633,25203,2398,IGN,19400000
UbrpmMpx4Ag,15 NEW FREE Games of 2025 You Shouldn't MISS,1074,29,466262,14866,1151,gameranx,8430000
xiBfJw8Zao4,9 NEW Assassin's Creed GAMES!,26,153,33792,596,28,Chad's Pixel Adventure,544
5op1ChCO3-4,Evolution of Wolverine Games 2003-2026 | Marvel's Wolverine,54,23,217150,7775,88,Perfect Gaming ᴿᵉᵈ,60400
ZvlVyM5wxnw,2025 is INSANE! Brand New Games for Xbox Series S & X Console & PC | Next Generation Gameplay 2026,1554,118,57901,1944,177,colteastwood,181000
J4qY9DYE184,007 First Light - Announcement Trailer | PS5 Games,194,138,4397603,152843,9700,PlayStation,16600000
ZuSTeI4ZALU,ALL 30 NEW Big Game Reveals from Tokyo Game Show 2025,3500,25,188895,1583,140,ENFANT TERRIBLE,450000
PmEQfA1y0Ro,I Played Crimson Desert Early...,60,244,1212528,40514,966,JorRaptor,1040000
kUTIMz1U38k,"20 NEW BRUTAL War Games with OPEN WORLD BATTLES coming in 2025 & 2026 | PS5, PC, Xbox Series X",1362,23,15495,200,5,OKtrix,33000
1Z-GEPkcmfg,2025 Movies prime ☠️ | Pt 2 #2025 #movie #shorts,35,185,5244658,172624,2627,GHOST EDITS,301000
TB5h8Zcp7rA,Top Upcoming Games of 2026 🎮🔥,35,23,1330,36,0,GAMEX EG,69
Oz7Ol_Y4xW8,21 NEW PlayStation 5 Games Coming in 2025 & 2026 | Upcoming PS5 Games You Can’t Miss,2167,44,274,5,0,Games Ardor,44
tWlcFN5BZ-o,TOP 21 NEW Upcoming SINGLE-PLAYER Games of 2026,2572,15,3252,79,5,WildGamerSK,229000
KDtPIPlKMCY,10 Upcoming Games With OUTRAGEOUS Gameplay Mechanics,880,83,489862,14701,672,gameranx,8430000
n_urjYNTHLI,2025/2026 Movies prime 💀 | #movie #shorts,34,135,4049904,135800,2710,GHOST EDITS,301000
f2CV2yOxGwo,TOP 25 BRUTALLY REALISTIC New Horror Games coming out in 2025 and 2026,2247,44,51403,920,55,ENFANT TERRIBLE,450000
P_SIRyVzjvM,TOP 15 MOST UNIQUE New Life Farming Simulation Games coming in 2025 and 2026,2059,8,20410,461,6,ENFANT TERRIBLE,450000
6mVk0LOOzdE,"20 NEW AMAZING Upcoming Games You Can’t Afford to Miss (2025 & 2026) | PS5, PC, Xbox Series X",1223,93,7235,114,3,OKtrix,33000
JHJwfJXPfsI,You Must Try These PlayStation 5 Video Games! | Top 5 Best PS5 Games | INSANE graphics!,26,789,413660,7078,194,Str3 Gaming,7050
U6CovVvc03U,Insane Lineup of New PS5 Games in 2025 & 2026 | Updates Included,2189,97,41332,241,14,PlayStationEmpire ,32500
MyxXZNYmKE8,animal crossing new game coming 2026#animalcrossing #newgame #2026 #switch2,28,119,25291,296,21,Lord Lee Day,291
2geQFZqZP6c,"Top 15 NEW Games You Won't BELIEVE Are Real coming in 2025 & 2026 | PS5, Xbox Series X, PC",2253,46,8521,278,25,MathChief - The Best of Gaming!,799000
fPO4BNaS_qw,3 things every retro video game store should do! 😬 #retrogaming #videogames #gaming #shorts,30,464,3768083,215364,4559,RadJunk,108000
-r-ekHLr8w0,THE NEXT 3D MARIO IS COMING!?!! #mario,41,70,69711,2025,90,curse_dd,8400
DjwjNzMVvW4,TOP 25 MOST UNIQUE CO-OP Games with Story-Driven Campaigns coming in 2025 and 2026,2188,33,122739,1726,28,ENFANT TERRIBLE,450000
WTryS-y_7Kg,"Top 21 New Games coming out in 2025 and 2026 | PS5, Xbox Series X, PC",2203,78,19709,356,29,MathChief - The Best of Gaming!,799000
2h9jo-qh5Xc,Top 3 New Best Offline Games For Android #shorts,31,154,1488505,,47,Orevo shorts,83800
Fy45wAOTzgU,18 PS5 Games That Are Worth Full Money,1570,27,519654,5274,174,NextGenGamers,11200
MlOJPWl7L8Q,This New War Game is TERRIFYING,29,839,571759,12909,681,heybarmby,223000
QheSKwH08EE,Roblox New 2026 Logo.. 💀,10,106,1032860,9119,1701,Ayo Gaming Roblox,3570000
5a3bT_8MYnE,NEW UPCOMING GAMES 2025 & 2026 (Trailer) | Best New Games,2238,131,9429,145,4,WildGamerSK,229000
iPll10lgquI,"20 NEW Upcoming TERRIFYING REALISTIC GRAPHICS GAMES of 2026 | PS5, PC, XBOX SERIES X/S | 4K",2472,12,90688,658,27,Svirok,226000
uE6iET7WYUg,GTA 6 Trailer 2 - Leaks & HUGE NEWS - GTA 6 Gameplay News & 2025 Release Date | PS5 & Xbox,13,320,630960,3415,63,SKizzle,348000
_BQAsj53uFY,Starfield in 2025... Worth It Now?,60,114,339499,6209,712,L321,396000
7XqxG9SV7IU,Top 25 UPCOMING GAMES 2026 | 4K ULTRA HD,2774,226,4185,54,1,Svirok,226000
ajjSuzGccNo,"TOP 30 NEXT-GEN Third Person Games Coming in 2025 & 2026 | PS5, PC & XBOX",2866,148,4009,61,5,Nreal Pixels,890
T_ho3Dr3Kd4,NEW Upcoming Single Player Games of 2026 & 2027 | 4K 60FPS,3223,40,55212,549,15,Free Games Show,13500
j0qH64nXdyo,Top 15 Best Upcoming Strategy Games (2025-2026),1021,14,19161,299,30,StratGems,855
nvAZ-3v4lMk,Should These Video Games Be Movies?,57,654,5066560,326652,4678,Sambucha,10800000
LH9osuLmqLc,007 FIRST LIGHT First Gameplay Demo | New JAMES BOND SINGLE PLAYER like Hitman and Uncharted,1986,47,5254838,70755,9443,ENFANT TERRIBLE,450000
QtARKWVBxI4,2026/2027 Movies☠️ | part 2 #shorts #movies,33,94,3336870,82597,3166,SL MASTER LIVE,64900
4KFP3Mdx7yU,2026 me aane vale game🤫//Games coming in 2026 #shorts#facts#gaming#2026#gta5,31,56,5097,139,2,GAMING ZONE,161
WWarBqdfTs0,TOP 25 NEW REALISTIC Ultra Immersive Horror Games coming out in 2025 and 2026,2454,86,164076,2107,75,ENFANT TERRIBLE,450000
mMr5SZf3-T4,Top 10 NEW Open World Single Player Games coming out in 2025 and 2026,1385,92,16465,358,66,MathChief - The Best of Gaming!,799000
JUYYDvQapSc,The NEXT TWO resident evil games just LEAKED 🤯 #residentevil #gaming,57,510,2395541,107046,4903,Blue Thunder Plays,3110
RvBQ9Y4-g70,TOP 21 NEW Upcoming HORROR Games of 2025 & 2026,2685,73,26492,390,9,WildGamerSK,229000
12pzfEau54M,11 Exciting New Games Coming to Nintendo Switch 1 & 2 - October 2025,1493,13,62023,1642,152,Nintendo Life,837000
AIThz5TIY8w,Fortnite Chapter 6 x Squid Games Collab Trailer 😳 #fortnite #fortniteclips,17,118,48904134,361669,587,Kes,250000
CoN_4Wo4oXU,ALL 25 NEW Big Games Announced at Tokyo Game Show 2025,2505,22,37284,486,41,ENFANT TERRIBLE,450000
uhec-MNzRC0,Pokemon: Pokopia - Reveal Trailer | Nintendo Direct,154,38,227073,4445,0,IGN,19400000
N4v--PNtHWA,Pokémon Champions | Overview | Arriving 2026,121,90,258006,6381,1153,The Official Pokémon YouTube channel,6650000
FAuDTVxWUnw,Next World Cup Winners☠️🐐 (2026-2054),18,308,1306024,39739,1518,FOOTBOX,1060000
aNYhZcGtE34,Top 12 Upcoming PS5 Games 2025,56,513,331607,7696,222,ShowGunSkill Gamer,4940
WkcdCIIQ5vU,Top 10 Upcoming Story-Driven Games Coming in 2025 & 2026,1847,164,388337,,160,B O Z U S E,17700
TPn5Lf868ZQ,15 HUGE Open World Games Coming to Xbox & Game Pass in 2025! [Second Half],826,44,41451,862,49,Xbox Nation,75200
Ixsr1kGVQ9U,NEW PS5 Games 2025 & 2026 | Upcoming Trailers in 4K Ultra HD,2089,80,47842,271,31,PlayStationEmpire ,32500
pMhAWYb_P0Q,"30 MOST INSANE Upcoming Games Everyone’s Waiting For (2025 & 2026) | PS5, PC, Xbox Series X",1825,165,17191,156,12,OKtrix,33000
QKC6c0k8c2Y,New Tractor Games 2026 - Modern Farm Tractor Driving Games - Farming Tractor 3D - Android Gameplay,613,10,30592,96,4,DroidGameplaysTV,6200000
6mVk0LOOzdE,"20 NEW AMAZING Upcoming Games You Can’t Afford to Miss (2025 & 2026) | PS5, PC, Xbox Series X",1223,93,7235,114,3,OKtrix,33000
RimOo1SSNOw,30 INSANE New Games Coming in 2025 & 2026! From The Game Awards 2024 Reveals !,697,287,7377,909,1,Video Games Reviews and News,50800
